"","ID","sample","donor","timepoint","cytokine","N_mature_nucleus","N_mature_cytoplasm","N_mature_total","N_nascent_Ts_1","N_nascent_Ts_2","N_nascent_total"
"24405","D2HuRKO_2H_07_Cell_CP_107_IFN","HuRKO","D2","2","IFN",1,1,2,0,0,0
"24406","D2HuRKO_2H_07_Cell_CP_107_TNF","HuRKO","D2","2","TNF",8,45,53,0,0,0
"24408","D2HuRKO_2H_07_Cell_CP_108_TNF","HuRKO","D2","2","TNF",6,12,18,0,0,0
"24409","D2HuRKO_2H_07_Cell_CP_109_IFN","HuRKO","D2","2","IFN",10,44,54,0,0,0
"24410","D2HuRKO_2H_07_Cell_CP_109_TNF","HuRKO","D2","2","TNF",10,58,68,3,0,3
"24412","D2HuRKO_2H_07_Cell_CP_11_TNF","HuRKO","D2","2","TNF",3,13,16,4,5,9
"24413","D2HuRKO_2H_07_Cell_CP_110_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
"24414","D2HuRKO_2H_07_Cell_CP_110_TNF","HuRKO","D2","2","TNF",6,12,18,0,0,0
"24417","D2HuRKO_2H_07_Cell_CP_112_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24418","D2HuRKO_2H_07_Cell_CP_112_TNF","HuRKO","D2","2","TNF",8,15,23,0,0,0
"24419","D2HuRKO_2H_07_Cell_CP_113_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24420","D2HuRKO_2H_07_Cell_CP_113_TNF","HuRKO","D2","2","TNF",4,21,25,0,0,0
"24422","D2HuRKO_2H_07_Cell_CP_114_TNF","HuRKO","D2","2","TNF",0,5,5,0,0,0
"24424","D2HuRKO_2H_07_Cell_CP_115_TNF","HuRKO","D2","2","TNF",2,3,5,0,0,0
"24426","D2HuRKO_2H_07_Cell_CP_116_TNF","HuRKO","D2","2","TNF",1,2,3,0,0,0
"24428","D2HuRKO_2H_07_Cell_CP_117_TNF","HuRKO","D2","2","TNF",2,8,10,0,0,0
"24430","D2HuRKO_2H_07_Cell_CP_118_TNF","HuRKO","D2","2","TNF",3,18,21,0,0,0
"24432","D2HuRKO_2H_07_Cell_CP_119_TNF","HuRKO","D2","2","TNF",4,6,10,0,0,0
"24434","D2HuRKO_2H_07_Cell_CP_12_TNF","HuRKO","D2","2","TNF",3,14,17,4,0,4
"24435","D2HuRKO_2H_07_Cell_CP_120_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
"24436","D2HuRKO_2H_07_Cell_CP_120_TNF","HuRKO","D2","2","TNF",1,5,6,0,0,0
"24438","D2HuRKO_2H_07_Cell_CP_121_TNF","HuRKO","D2","2","TNF",1,6,7,0,0,0
"24439","D2HuRKO_2H_07_Cell_CP_122_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24440","D2HuRKO_2H_07_Cell_CP_122_TNF","HuRKO","D2","2","TNF",0,31,31,0,0,0
"24441","D2HuRKO_2H_07_Cell_CP_123_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24442","D2HuRKO_2H_07_Cell_CP_123_TNF","HuRKO","D2","2","TNF",0,2,2,0,0,0
"24443","D2HuRKO_2H_07_Cell_CP_124_IFN","HuRKO","D2","2","IFN",2,0,2,3,0,3
"24444","D2HuRKO_2H_07_Cell_CP_124_TNF","HuRKO","D2","2","TNF",2,2,4,5,0,5
"24448","D2HuRKO_2H_07_Cell_CP_126_TNF","HuRKO","D2","2","TNF",9,10,19,0,0,0
"24450","D2HuRKO_2H_07_Cell_CP_128_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24452","D2HuRKO_2H_07_Cell_CP_129_TNF","HuRKO","D2","2","TNF",7,10,17,0,0,0
"24454","D2HuRKO_2H_07_Cell_CP_13_TNF","HuRKO","D2","2","TNF",5,17,22,0,0,0
"24459","D2HuRKO_2H_07_Cell_CP_133_IFN","HuRKO","D2","2","IFN",0,3,3,3,0,3
"24460","D2HuRKO_2H_07_Cell_CP_133_TNF","HuRKO","D2","2","TNF",34,52,86,3,8,11
"24461","D2HuRKO_2H_07_Cell_CP_134_IFN","HuRKO","D2","2","IFN",11,37,48,0,6,6
"24462","D2HuRKO_2H_07_Cell_CP_134_TNF","HuRKO","D2","2","TNF",2,5,7,0,0,0
"24464","D2HuRKO_2H_07_Cell_CP_135_TNF","HuRKO","D2","2","TNF",18,23,41,0,0,0
"24468","D2HuRKO_2H_07_Cell_CP_137_TNF","HuRKO","D2","2","TNF",2,21,23,0,0,0
"24470","D2HuRKO_2H_07_Cell_CP_138_TNF","HuRKO","D2","2","TNF",3,4,7,0,0,0
"24472","D2HuRKO_2H_07_Cell_CP_139_TNF","HuRKO","D2","2","TNF",0,4,4,0,0,0
"24474","D2HuRKO_2H_07_Cell_CP_140_TNF","HuRKO","D2","2","TNF",5,16,21,4,0,4
"24476","D2HuRKO_2H_07_Cell_CP_15_TNF","HuRKO","D2","2","TNF",2,2,4,0,0,0
"24478","D2HuRKO_2H_07_Cell_CP_16_TNF","HuRKO","D2","2","TNF",1,0,1,0,0,0
"24480","D2HuRKO_2H_07_Cell_CP_17_TNF","HuRKO","D2","2","TNF",0,4,4,0,0,0
"24482","D2HuRKO_2H_07_Cell_CP_18_TNF","HuRKO","D2","2","TNF",3,3,6,0,0,0
"24484","D2HuRKO_2H_07_Cell_CP_20_TNF","HuRKO","D2","2","TNF",2,3,5,0,0,0
"24486","D2HuRKO_2H_07_Cell_CP_21_TNF","HuRKO","D2","2","TNF",4,15,19,0,0,0
"24488","D2HuRKO_2H_07_Cell_CP_22_TNF","HuRKO","D2","2","TNF",3,12,15,0,0,0
"24489","D2HuRKO_2H_07_Cell_CP_23_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
"24490","D2HuRKO_2H_07_Cell_CP_23_TNF","HuRKO","D2","2","TNF",4,33,37,0,0,0
"24491","D2HuRKO_2H_07_Cell_CP_24_IFN","HuRKO","D2","2","IFN",1,1,2,0,0,0
"24492","D2HuRKO_2H_07_Cell_CP_24_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24493","D2HuRKO_2H_07_Cell_CP_26_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24494","D2HuRKO_2H_07_Cell_CP_26_TNF","HuRKO","D2","2","TNF",1,1,2,0,0,0
"24496","D2HuRKO_2H_07_Cell_CP_27_TNF","HuRKO","D2","2","TNF",2,2,4,0,0,0
"24498","D2HuRKO_2H_07_Cell_CP_28_TNF","HuRKO","D2","2","TNF",1,0,1,0,0,0
"24499","D2HuRKO_2H_07_Cell_CP_29_IFN","HuRKO","D2","2","IFN",29,57,86,3,4,7
"24500","D2HuRKO_2H_07_Cell_CP_29_TNF","HuRKO","D2","2","TNF",3,7,10,5,0,5
"24502","D2HuRKO_2H_07_Cell_CP_30_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24504","D2HuRKO_2H_07_Cell_CP_32_TNF","HuRKO","D2","2","TNF",11,38,49,5,0,5
"24505","D2HuRKO_2H_07_Cell_CP_35_IFN","HuRKO","D2","2","IFN",5,84,89,3,6,9
"24506","D2HuRKO_2H_07_Cell_CP_35_TNF","HuRKO","D2","2","TNF",5,85,90,3,7,10
"24508","D2HuRKO_2H_07_Cell_CP_36_TNF","HuRKO","D2","2","TNF",1,1,2,0,0,0
"24510","D2HuRKO_2H_07_Cell_CP_37_TNF","HuRKO","D2","2","TNF",25,94,119,4,6,10
"24511","D2HuRKO_2H_07_Cell_CP_38_IFN","HuRKO","D2","2","IFN",23,77,100,5,5,10
"24512","D2HuRKO_2H_07_Cell_CP_38_TNF","HuRKO","D2","2","TNF",13,24,37,0,0,0
"24514","D2HuRKO_2H_07_Cell_CP_39_TNF","HuRKO","D2","2","TNF",3,3,6,0,0,0
"24515","D2HuRKO_2H_07_Cell_CP_40_IFN","HuRKO","D2","2","IFN",1,2,3,0,0,0
"24516","D2HuRKO_2H_07_Cell_CP_40_TNF","HuRKO","D2","2","TNF",9,43,52,3,0,3
"24517","D2HuRKO_2H_07_Cell_CP_41_IFN","HuRKO","D2","2","IFN",2,14,16,0,0,0
"24518","D2HuRKO_2H_07_Cell_CP_41_TNF","HuRKO","D2","2","TNF",5,29,34,0,0,0
"24520","D2HuRKO_2H_07_Cell_CP_42_TNF","HuRKO","D2","2","TNF",6,2,8,0,0,0
"24522","D2HuRKO_2H_07_Cell_CP_43_TNF","HuRKO","D2","2","TNF",0,6,6,0,0,0
"24524","D2HuRKO_2H_07_Cell_CP_45_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24526","D2HuRKO_2H_07_Cell_CP_46_TNF","HuRKO","D2","2","TNF",2,7,9,0,0,0
"24529","D2HuRKO_2H_07_Cell_CP_48_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24530","D2HuRKO_2H_07_Cell_CP_48_TNF","HuRKO","D2","2","TNF",15,44,59,0,0,0
"24531","D2HuRKO_2H_07_Cell_CP_49_IFN","HuRKO","D2","2","IFN",0,23,23,0,0,0
"24532","D2HuRKO_2H_07_Cell_CP_49_TNF","HuRKO","D2","2","TNF",21,59,80,5,0,5
"24534","D2HuRKO_2H_07_Cell_CP_50_TNF","HuRKO","D2","2","TNF",1,2,3,0,0,0
"24536","D2HuRKO_2H_07_Cell_CP_51_TNF","HuRKO","D2","2","TNF",3,24,27,0,0,0
"24538","D2HuRKO_2H_07_Cell_CP_52_TNF","HuRKO","D2","2","TNF",4,22,26,4,0,4
"24539","D2HuRKO_2H_07_Cell_CP_54_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24541","D2HuRKO_2H_07_Cell_CP_55_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24542","D2HuRKO_2H_07_Cell_CP_55_TNF","HuRKO","D2","2","TNF",1,4,5,0,0,0
"24544","D2HuRKO_2H_07_Cell_CP_56_TNF","HuRKO","D2","2","TNF",8,13,21,0,0,0
"24546","D2HuRKO_2H_07_Cell_CP_57_TNF","HuRKO","D2","2","TNF",1,11,12,0,0,0
"24550","D2HuRKO_2H_07_Cell_CP_59_TNF","HuRKO","D2","2","TNF",2,2,4,0,0,0
"24552","D2HuRKO_2H_07_Cell_CP_60_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24553","D2HuRKO_2H_07_Cell_CP_61_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24554","D2HuRKO_2H_07_Cell_CP_61_TNF","HuRKO","D2","2","TNF",1,11,12,0,0,0
"24556","D2HuRKO_2H_07_Cell_CP_62_TNF","HuRKO","D2","2","TNF",1,1,2,0,0,0
"24557","D2HuRKO_2H_07_Cell_CP_64_IFN","HuRKO","D2","2","IFN",36,107,143,4,5,9
"24558","D2HuRKO_2H_07_Cell_CP_64_TNF","HuRKO","D2","2","TNF",8,37,45,0,0,0
"24559","D2HuRKO_2H_07_Cell_CP_66_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24560","D2HuRKO_2H_07_Cell_CP_66_TNF","HuRKO","D2","2","TNF",4,8,12,0,0,0
"24561","D2HuRKO_2H_07_Cell_CP_67_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24562","D2HuRKO_2H_07_Cell_CP_67_TNF","HuRKO","D2","2","TNF",1,6,7,0,0,0
"24564","D2HuRKO_2H_07_Cell_CP_68_TNF","HuRKO","D2","2","TNF",0,5,5,0,0,0
"24566","D2HuRKO_2H_07_Cell_CP_69_TNF","HuRKO","D2","2","TNF",7,21,28,0,0,0
"24567","D2HuRKO_2H_07_Cell_CP_70_IFN","HuRKO","D2","2","IFN",0,25,25,0,0,0
"24568","D2HuRKO_2H_07_Cell_CP_70_TNF","HuRKO","D2","2","TNF",8,20,28,0,0,0
"24570","D2HuRKO_2H_07_Cell_CP_71_TNF","HuRKO","D2","2","TNF",2,7,9,0,0,0
"24574","D2HuRKO_2H_07_Cell_CP_74_TNF","HuRKO","D2","2","TNF",0,2,2,0,0,0
"24575","D2HuRKO_2H_07_Cell_CP_75_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24576","D2HuRKO_2H_07_Cell_CP_75_TNF","HuRKO","D2","2","TNF",31,60,91,4,0,4
"24578","D2HuRKO_2H_07_Cell_CP_76_TNF","HuRKO","D2","2","TNF",5,17,22,0,0,0
"24579","D2HuRKO_2H_07_Cell_CP_77_IFN","HuRKO","D2","2","IFN",0,6,6,0,0,0
"24580","D2HuRKO_2H_07_Cell_CP_77_TNF","HuRKO","D2","2","TNF",1,4,5,0,0,0
"24581","D2HuRKO_2H_07_Cell_CP_78_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24582","D2HuRKO_2H_07_Cell_CP_78_TNF","HuRKO","D2","2","TNF",7,16,23,0,0,0
"24583","D2HuRKO_2H_07_Cell_CP_79_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24584","D2HuRKO_2H_07_Cell_CP_79_TNF","HuRKO","D2","2","TNF",3,12,15,0,0,0
"24587","D2HuRKO_2H_07_Cell_CP_80_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24588","D2HuRKO_2H_07_Cell_CP_80_TNF","HuRKO","D2","2","TNF",1,25,26,0,0,0
"24590","D2HuRKO_2H_07_Cell_CP_81_TNF","HuRKO","D2","2","TNF",9,24,33,0,0,0
"24592","D2HuRKO_2H_07_Cell_CP_82_TNF","HuRKO","D2","2","TNF",1,4,5,0,0,0
"24593","D2HuRKO_2H_07_Cell_CP_83_IFN","HuRKO","D2","2","IFN",0,7,7,0,0,0
"24594","D2HuRKO_2H_07_Cell_CP_83_TNF","HuRKO","D2","2","TNF",17,16,33,4,0,4
"24595","D2HuRKO_2H_07_Cell_CP_84_IFN","HuRKO","D2","2","IFN",3,36,39,3,5,8
"24596","D2HuRKO_2H_07_Cell_CP_84_TNF","HuRKO","D2","2","TNF",4,10,14,0,0,0
"24597","D2HuRKO_2H_07_Cell_CP_86_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
"24598","D2HuRKO_2H_07_Cell_CP_86_TNF","HuRKO","D2","2","TNF",3,10,13,0,0,0
"24600","D2HuRKO_2H_07_Cell_CP_87_TNF","HuRKO","D2","2","TNF",1,2,3,0,0,0
"24601","D2HuRKO_2H_07_Cell_CP_88_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24602","D2HuRKO_2H_07_Cell_CP_88_TNF","HuRKO","D2","2","TNF",0,19,19,0,0,0
"24603","D2HuRKO_2H_07_Cell_CP_89_IFN","HuRKO","D2","2","IFN",0,5,5,0,0,0
"24604","D2HuRKO_2H_07_Cell_CP_89_TNF","HuRKO","D2","2","TNF",6,26,32,0,0,0
"24606","D2HuRKO_2H_07_Cell_CP_9_TNF","HuRKO","D2","2","TNF",4,6,10,0,0,0
"24607","D2HuRKO_2H_07_Cell_CP_90_IFN","HuRKO","D2","2","IFN",6,39,45,0,0,0
"24608","D2HuRKO_2H_07_Cell_CP_90_TNF","HuRKO","D2","2","TNF",5,28,33,0,0,0
"24609","D2HuRKO_2H_07_Cell_CP_91_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24610","D2HuRKO_2H_07_Cell_CP_91_TNF","HuRKO","D2","2","TNF",2,10,12,0,0,0
"24612","D2HuRKO_2H_07_Cell_CP_92_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24614","D2HuRKO_2H_07_Cell_CP_93_TNF","HuRKO","D2","2","TNF",2,1,3,0,0,0
"24615","D2HuRKO_2H_07_Cell_CP_94_IFN","HuRKO","D2","2","IFN",1,2,3,0,0,0
"24616","D2HuRKO_2H_07_Cell_CP_94_TNF","HuRKO","D2","2","TNF",2,26,28,0,0,0
"24617","D2HuRKO_2H_07_Cell_CP_95_IFN","HuRKO","D2","2","IFN",0,4,4,0,0,0
"24618","D2HuRKO_2H_07_Cell_CP_95_TNF","HuRKO","D2","2","TNF",0,4,4,0,0,0
"24619","D2HuRKO_2H_07_Cell_CP_97_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24620","D2HuRKO_2H_07_Cell_CP_97_TNF","HuRKO","D2","2","TNF",3,7,10,0,0,0
"24622","D2HuRKO_2H_07_Cell_CP_98_TNF","HuRKO","D2","2","TNF",3,15,18,0,0,0
"24623","D2HuRKO_2H_07_Cell_CP_99_IFN","HuRKO","D2","2","IFN",7,25,32,0,0,0
"24624","D2HuRKO_2H_07_Cell_CP_99_TNF","HuRKO","D2","2","TNF",1,24,25,0,0,0
"24626","D2HuRKO_2H_08_Cell_CP_10_TNF","HuRKO","D2","2","TNF",3,2,5,0,0,0
"24627","D2HuRKO_2H_08_Cell_CP_101_IFN","HuRKO","D2","2","IFN",4,0,4,0,0,0
"24628","D2HuRKO_2H_08_Cell_CP_101_TNF","HuRKO","D2","2","TNF",19,47,66,0,0,0
"24629","D2HuRKO_2H_08_Cell_CP_103_IFN","HuRKO","D2","2","IFN",0,6,6,0,0,0
"24630","D2HuRKO_2H_08_Cell_CP_103_TNF","HuRKO","D2","2","TNF",6,26,32,4,0,4
"24631","D2HuRKO_2H_08_Cell_CP_104_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24632","D2HuRKO_2H_08_Cell_CP_104_TNF","HuRKO","D2","2","TNF",9,34,43,0,0,0
"24634","D2HuRKO_2H_08_Cell_CP_105_TNF","HuRKO","D2","2","TNF",1,9,10,0,0,0
"24635","D2HuRKO_2H_08_Cell_CP_106_IFN","HuRKO","D2","2","IFN",5,10,15,0,0,0
"24636","D2HuRKO_2H_08_Cell_CP_106_TNF","HuRKO","D2","2","TNF",12,56,68,0,0,0
"24637","D2HuRKO_2H_08_Cell_CP_107_IFN","HuRKO","D2","2","IFN",2,18,20,0,0,0
"24638","D2HuRKO_2H_08_Cell_CP_107_TNF","HuRKO","D2","2","TNF",5,28,33,4,0,4
"24640","D2HuRKO_2H_08_Cell_CP_108_TNF","HuRKO","D2","2","TNF",3,15,18,0,0,0
"24642","D2HuRKO_2H_08_Cell_CP_109_TNF","HuRKO","D2","2","TNF",7,51,58,0,0,0
"24644","D2HuRKO_2H_08_Cell_CP_11_TNF","HuRKO","D2","2","TNF",5,44,49,0,0,0
"24645","D2HuRKO_2H_08_Cell_CP_110_IFN","HuRKO","D2","2","IFN",0,5,5,0,0,0
"24646","D2HuRKO_2H_08_Cell_CP_110_TNF","HuRKO","D2","2","TNF",1,7,8,4,0,4
"24647","D2HuRKO_2H_08_Cell_CP_112_IFN","HuRKO","D2","2","IFN",6,5,11,0,0,0
"24648","D2HuRKO_2H_08_Cell_CP_112_TNF","HuRKO","D2","2","TNF",7,12,19,4,0,4
"24649","D2HuRKO_2H_08_Cell_CP_113_IFN","HuRKO","D2","2","IFN",0,12,12,0,0,0
"24650","D2HuRKO_2H_08_Cell_CP_113_TNF","HuRKO","D2","2","TNF",29,38,67,0,0,0
"24652","D2HuRKO_2H_08_Cell_CP_114_TNF","HuRKO","D2","2","TNF",1,1,2,0,0,0
"24653","D2HuRKO_2H_08_Cell_CP_116_IFN","HuRKO","D2","2","IFN",0,6,6,0,0,0
"24654","D2HuRKO_2H_08_Cell_CP_116_TNF","HuRKO","D2","2","TNF",9,10,19,6,0,6
"24656","D2HuRKO_2H_08_Cell_CP_117_TNF","HuRKO","D2","2","TNF",4,29,33,5,0,5
"24657","D2HuRKO_2H_08_Cell_CP_118_IFN","HuRKO","D2","2","IFN",1,12,13,0,0,0
"24658","D2HuRKO_2H_08_Cell_CP_118_TNF","HuRKO","D2","2","TNF",37,69,106,5,4,9
"24660","D2HuRKO_2H_08_Cell_CP_119_TNF","HuRKO","D2","2","TNF",3,5,8,0,0,0
"24661","D2HuRKO_2H_08_Cell_CP_12_IFN","HuRKO","D2","2","IFN",7,36,43,0,0,0
"24662","D2HuRKO_2H_08_Cell_CP_12_TNF","HuRKO","D2","2","TNF",3,7,10,5,6,11
"24664","D2HuRKO_2H_08_Cell_CP_120_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24666","D2HuRKO_2H_08_Cell_CP_121_TNF","HuRKO","D2","2","TNF",15,51,66,4,0,4
"24670","D2HuRKO_2H_08_Cell_CP_123_TNF","HuRKO","D2","2","TNF",1,2,3,0,0,0
"24671","D2HuRKO_2H_08_Cell_CP_124_IFN","HuRKO","D2","2","IFN",1,6,7,0,0,0
"24672","D2HuRKO_2H_08_Cell_CP_124_TNF","HuRKO","D2","2","TNF",5,4,9,0,0,0
"24677","D2HuRKO_2H_08_Cell_CP_129_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
"24678","D2HuRKO_2H_08_Cell_CP_129_TNF","HuRKO","D2","2","TNF",3,7,10,0,0,0
"24680","D2HuRKO_2H_08_Cell_CP_13_TNF","HuRKO","D2","2","TNF",2,0,2,4,0,4
"24681","D2HuRKO_2H_08_Cell_CP_130_IFN","HuRKO","D2","2","IFN",61,70,131,0,3,3
"24682","D2HuRKO_2H_08_Cell_CP_130_TNF","HuRKO","D2","2","TNF",5,20,25,0,0,0
"24684","D2HuRKO_2H_08_Cell_CP_131_TNF","HuRKO","D2","2","TNF",11,18,29,4,7,11
"24686","D2HuRKO_2H_08_Cell_CP_132_TNF","HuRKO","D2","2","TNF",2,15,17,0,0,0
"24687","D2HuRKO_2H_08_Cell_CP_133_IFN","HuRKO","D2","2","IFN",12,74,86,0,4,4
"24688","D2HuRKO_2H_08_Cell_CP_133_TNF","HuRKO","D2","2","TNF",11,40,51,7,0,7
"24689","D2HuRKO_2H_08_Cell_CP_134_IFN","HuRKO","D2","2","IFN",3,7,10,0,0,0
"24690","D2HuRKO_2H_08_Cell_CP_134_TNF","HuRKO","D2","2","TNF",1,2,3,0,0,0
"24692","D2HuRKO_2H_08_Cell_CP_135_TNF","HuRKO","D2","2","TNF",1,4,5,0,0,0
"24693","D2HuRKO_2H_08_Cell_CP_136_IFN","HuRKO","D2","2","IFN",1,11,12,0,0,0
"24694","D2HuRKO_2H_08_Cell_CP_136_TNF","HuRKO","D2","2","TNF",2,3,5,0,0,0
"24695","D2HuRKO_2H_08_Cell_CP_138_IFN","HuRKO","D2","2","IFN",1,0,1,0,0,0
"24696","D2HuRKO_2H_08_Cell_CP_138_TNF","HuRKO","D2","2","TNF",3,9,12,5,0,5
"24697","D2HuRKO_2H_08_Cell_CP_139_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24698","D2HuRKO_2H_08_Cell_CP_139_TNF","HuRKO","D2","2","TNF",6,3,9,0,0,0
"24699","D2HuRKO_2H_08_Cell_CP_14_IFN","HuRKO","D2","2","IFN",1,10,11,0,0,0
"24700","D2HuRKO_2H_08_Cell_CP_14_TNF","HuRKO","D2","2","TNF",6,32,38,5,0,5
"24705","D2HuRKO_2H_08_Cell_CP_16_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24706","D2HuRKO_2H_08_Cell_CP_16_TNF","HuRKO","D2","2","TNF",3,24,27,0,0,0
"24708","D2HuRKO_2H_08_Cell_CP_18_TNF","HuRKO","D2","2","TNF",4,14,18,0,0,0
"24710","D2HuRKO_2H_08_Cell_CP_19_TNF","HuRKO","D2","2","TNF",2,2,4,0,0,0
"24712","D2HuRKO_2H_08_Cell_CP_21_TNF","HuRKO","D2","2","TNF",0,2,2,0,0,0
"24716","D2HuRKO_2H_08_Cell_CP_24_TNF","HuRKO","D2","2","TNF",4,9,13,5,0,5
"24720","D2HuRKO_2H_08_Cell_CP_26_TNF","HuRKO","D2","2","TNF",7,11,18,0,0,0
"24722","D2HuRKO_2H_08_Cell_CP_27_TNF","HuRKO","D2","2","TNF",7,37,44,3,0,3
"24725","D2HuRKO_2H_08_Cell_CP_29_IFN","HuRKO","D2","2","IFN",0,6,6,0,0,0
"24726","D2HuRKO_2H_08_Cell_CP_29_TNF","HuRKO","D2","2","TNF",7,25,32,0,0,0
"24728","D2HuRKO_2H_08_Cell_CP_31_TNF","HuRKO","D2","2","TNF",10,11,21,0,0,0
"24729","D2HuRKO_2H_08_Cell_CP_33_IFN","HuRKO","D2","2","IFN",3,7,10,0,0,0
"24730","D2HuRKO_2H_08_Cell_CP_33_TNF","HuRKO","D2","2","TNF",3,6,9,0,0,0
"24732","D2HuRKO_2H_08_Cell_CP_35_TNF","HuRKO","D2","2","TNF",0,3,3,0,0,0
"24734","D2HuRKO_2H_08_Cell_CP_36_TNF","HuRKO","D2","2","TNF",2,2,4,0,0,0
"24736","D2HuRKO_2H_08_Cell_CP_37_TNF","HuRKO","D2","2","TNF",3,23,26,0,0,0
"24737","D2HuRKO_2H_08_Cell_CP_38_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24738","D2HuRKO_2H_08_Cell_CP_38_TNF","HuRKO","D2","2","TNF",4,14,18,0,0,0
"24740","D2HuRKO_2H_08_Cell_CP_39_TNF","HuRKO","D2","2","TNF",12,31,43,0,0,0
"24741","D2HuRKO_2H_08_Cell_CP_40_IFN","HuRKO","D2","2","IFN",1,4,5,0,0,0
"24742","D2HuRKO_2H_08_Cell_CP_40_TNF","HuRKO","D2","2","TNF",6,13,19,0,0,0
"24745","D2HuRKO_2H_08_Cell_CP_42_IFN","HuRKO","D2","2","IFN",0,1,1,0,0,0
"24746","D2HuRKO_2H_08_Cell_CP_42_TNF","HuRKO","D2","2","TNF",0,1,1,0,0,0
"24747","D2HuRKO_2H_08_Cell_CP_45_IFN","HuRKO","D2","2","IFN",1,21,22,0,0,0
"24748","D2HuRKO_2H_08_Cell_CP_45_TNF","HuRKO","D2","2","TNF",3,31,34,4,0,4
"24750","D2HuRKO_2H_08_Cell_CP_46_TNF","HuRKO","D2","2","TNF",2,4,6,0,0,0
"24752","D2HuRKO_2H_08_Cell_CP_47_TNF","HuRKO","D2","2","TNF",5,14,19,0,0,0
"24753","D2HuRKO_2H_08_Cell_CP_49_IFN","HuRKO","D2","2","IFN",14,18,32,0,0,0
"24754","D2HuRKO_2H_08_Cell_CP_49_TNF","HuRKO","D2","2","TNF",11,26,37,11,0,11
"24755","D2HuRKO_2H_08_Cell_CP_51_IFN","HuRKO","D2","2","IFN",16,43,59,3,0,3
"24756","D2HuRKO_2H_08_Cell_CP_51_TNF","HuRKO","D2","2","TNF",5,19,24,0,0,0
"24758","D2HuRKO_2H_08_Cell_CP_52_TNF","HuRKO","D2","2","TNF",4,32,36,0,0,0
"24761","D2HuRKO_2H_08_Cell_CP_54_IFN","HuRKO","D2","2","IFN",7,48,55,0,0,0
"24762","D2HuRKO_2H_08_Cell_CP_54_TNF","HuRKO","D2","2","TNF",8,56,64,3,0,3
"24764","D2HuRKO_2H_08_Cell_CP_55_TNF","HuRKO","D2","2","TNF",2,0,2,0,0,0
"24765","D2HuRKO_2H_08_Cell_CP_56_IFN","HuRKO","D2","2","IFN",32,121,153,3,0,3
"24766","D2HuRKO_2H_08_Cell_CP_56_TNF","HuRKO","D2","2","TNF",10,25,35,0,0,0
"24768","D2HuRKO_2H_08_Cell_CP_57_TNF","HuRKO","D2","2","TNF",5,9,14,0,0,0
"24770","D2HuRKO_2H_08_Cell_CP_59_TNF","HuRKO","D2","2","TNF",8,15,23,0,0,0
"24771","D2HuRKO_2H_08_Cell_CP_60_IFN","HuRKO","D2","2","IFN",28,80,108,0,3,3
"24772","D2HuRKO_2H_08_Cell_CP_60_TNF","HuRKO","D2","2","TNF",23,104,127,0,0,0
"24773","D2HuRKO_2H_08_Cell_CP_61_IFN","HuRKO","D2","2","IFN",0,2,2,0,0,0
"24774","D2HuRKO_2H_08_Cell_CP_61_TNF","HuRKO","D2","2","TNF",13,78,91,0,0,0
"24776","D2HuRKO_2H_08_Cell_CP_63_TNF","HuRKO","D2","2","TNF",2,8,10,0,0,0
"24777","D2HuRKO_2H_08_Cell_CP_64_IFN","HuRKO","D2","2","IFN",0,3,3,0,0,0
