"","IFNG","TNF","Donor","timepoint","quadrant","NA"
"14005","2376.0107421875","13999.4306640625","D2","1h","double_producer","KO"
"14006","2468.06884765625","3749.0146484375","D2","1h","double_producer","KO"
"14007","3327.78637695312","3566.10668945312","D2","1h","double_producer","KO"
"14008","2677.80249023438","5921.6142578125","D2","1h","double_producer","KO"
"14009","1969.67236328125","751.268981933594","D2","1h","double_producer","KO"
"14010","2105.68432617188","2593.67260742188","D2","1h","double_producer","KO"
"14011","3497.7197265625","8946.025390625","D2","1h","double_producer","KO"
"14012","1985.45288085938","2599.96752929688","D2","1h","double_producer","KO"
"14013","1607.2568359375","12528.2578125","D2","1h","double_producer","KO"
"14014","3030.392578125","26558.89453125","D2","1h","double_producer","KO"
"14015","2643.62890625","742.435913085938","D2","1h","double_producer","KO"
"14016","1793.91198730469","3498.00463867188","D2","1h","double_producer","KO"
"14017","2546.9677734375","5888.19775390625","D2","1h","double_producer","KO"
"14018","1880.22863769531","1405.17419433594","D2","1h","double_producer","KO"
"14019","1770.18078613281","14233.150390625","D2","1h","double_producer","KO"
"14020","1960.81787109375","11067.5927734375","D2","1h","double_producer","KO"
"14021","1717.94445800781","3700.91357421875","D2","1h","double_producer","KO"
"14022","1659.90795898438","10351.4619140625","D2","1h","double_producer","KO"
"14023","3596.03662109375","6445.6640625","D2","1h","double_producer","KO"
"14024","1898.63952636719","32504.751953125","D2","1h","double_producer","KO"
"14025","1798.15490722656","14747.3857421875","D2","1h","double_producer","KO"
"14026","3742.90161132812","19919.849609375","D2","1h","double_producer","KO"
"14027","2065.00830078125","3191.63647460938","D2","1h","double_producer","KO"
"14028","4698.80517578125","44618.9921875","D2","1h","double_producer","KO"
"14029","3484.63891601562","9593.9443359375","D2","1h","double_producer","KO"
"14030","1671.78112792969","3488.08935546875","D2","1h","double_producer","KO"
"14031","2313.76708984375","11637.673828125","D2","1h","double_producer","KO"
"14032","2364.65161132812","512.475952148438","D2","1h","double_producer","KO"
"14033","2429.7958984375","4766.64501953125","D2","1h","double_producer","KO"
"14034","2419.55395507812","14532.234375","D2","1h","double_producer","KO"
"14035","1715.83190917969","9212.3369140625","D2","1h","double_producer","KO"
"14036","2280.30517578125","3915.66723632812","D2","1h","double_producer","KO"
"14037","2539.15380859375","12287.798828125","D2","1h","double_producer","KO"
"14038","4075.16357421875","1559.53295898438","D2","1h","double_producer","KO"
"14039","2229.43994140625","3815.0029296875","D2","1h","double_producer","KO"
"14040","2816.61938476562","2402.4794921875","D2","1h","double_producer","KO"
"14041","1709.85412597656","20909.61328125","D2","1h","double_producer","KO"
"14042","3379.78051757812","21563.99609375","D2","1h","double_producer","KO"
"14043","1657.6630859375","13212.779296875","D2","1h","double_producer","KO"
"14044","1713.64111328125","1645.17736816406","D2","1h","double_producer","KO"
"14045","1658.01879882812","1919.80932617188","D2","1h","double_producer","KO"
"14046","2180.67504882812","12559.79296875","D2","1h","double_producer","KO"
"14047","2802.98388671875","15583.2568359375","D2","1h","double_producer","KO"
"14048","1606.00415039062","1880.97790527344","D2","1h","double_producer","KO"
"14049","1638.4755859375","10149.173828125","D2","1h","double_producer","KO"
"14050","4667.8525390625","12774.9873046875","D2","1h","double_producer","KO"
"14051","2678.78515625","15662.90234375","D2","1h","double_producer","KO"
"14052","1593.10461425781","2552.55859375","D2","1h","double_producer","KO"
"14053","2221.6513671875","17674.76171875","D2","1h","double_producer","KO"
"14054","2498.16674804688","13272.1708984375","D2","1h","double_producer","KO"
"14055","3189.1005859375","26310.416015625","D2","1h","double_producer","KO"
"14056","2872.7060546875","2178.7431640625","D2","1h","double_producer","KO"
"14057","2041.55383300781","20112.638671875","D2","1h","double_producer","KO"
"14058","1821.95153808594","5355.2880859375","D2","1h","double_producer","KO"
"14059","2099.75708007812","30567.63671875","D2","1h","double_producer","KO"
"14060","1609.10620117188","540.483581542969","D2","1h","double_producer","KO"
"14061","2928.52075195312","4998.318359375","D2","1h","double_producer","KO"
"14062","2125.810546875","1004.81982421875","D2","1h","double_producer","KO"
"14063","3138.17944335938","3513.39794921875","D2","1h","double_producer","KO"
"14064","1607.73181152344","1619.52294921875","D2","1h","double_producer","KO"
"14065","3645.77661132812","25854.439453125","D2","1h","double_producer","KO"
"14066","2201.88549804688","1404.60766601562","D2","1h","double_producer","KO"
"14067","3890.76416015625","11710.794921875","D2","1h","double_producer","KO"
"14068","1729.38806152344","7617.234375","D2","1h","double_producer","KO"
"14069","7334.68359375","40658.1171875","D2","1h","double_producer","KO"
"14070","1810.2138671875","849.709716796875","D2","1h","double_producer","KO"
"14071","4546.92919921875","16664.62890625","D2","1h","double_producer","KO"
"14072","2756.61010742188","5666.8916015625","D2","1h","double_producer","KO"
"14073","2188.115234375","3246.2978515625","D2","1h","double_producer","KO"
"14074","2253.04907226562","4205.94921875","D2","1h","double_producer","KO"
"14075","2848.7734375","5573.30126953125","D2","1h","double_producer","KO"
"14076","1885.44787597656","13083.4072265625","D2","1h","double_producer","KO"
"14077","4697.40234375","6396.9345703125","D2","1h","double_producer","KO"
"14078","1786.05358886719","3389.4111328125","D2","1h","double_producer","KO"
"14079","1833.07958984375","573.24560546875","D2","1h","double_producer","KO"
"14080","2217.53271484375","18762.404296875","D2","1h","double_producer","KO"
"14081","2686.8916015625","22443.099609375","D2","1h","double_producer","KO"
"14082","2216.94897460938","3576.62280273438","D2","1h","double_producer","KO"
"14083","2143.75537109375","12898.4326171875","D2","1h","double_producer","KO"
"14084","1872.51965332031","11912.4853515625","D2","1h","double_producer","KO"
"14085","2274.79052734375","4922.4208984375","D2","1h","double_producer","KO"
"14086","2226.47729492188","23202.580078125","D2","1h","double_producer","KO"
"14087","2405.62084960938","11821.9521484375","D2","1h","double_producer","KO"
"14088","4011.57934570312","4362.66650390625","D2","1h","double_producer","KO"
"14089","3289.5146484375","11076.46484375","D2","1h","double_producer","KO"
"14090","2235.10229492188","7255.25439453125","D2","1h","double_producer","KO"
"14091","1907.26025390625","799.62255859375","D2","1h","double_producer","KO"
"14092","2638.9638671875","6980.2548828125","D2","1h","double_producer","KO"
"14093","2155.59448242188","9426.505859375","D2","1h","double_producer","KO"
"14094","4403.345703125","14896.2275390625","D2","1h","double_producer","KO"
"14095","2263.80712890625","10395.6982421875","D2","1h","double_producer","KO"
"14096","1982.68444824219","837.276428222656","D2","1h","double_producer","KO"
"14097","4780.99365234375","17415.416015625","D2","1h","double_producer","KO"
"14098","2246.37060546875","29509.5390625","D2","1h","double_producer","KO"
"14099","3588.21118164062","13903.4892578125","D2","1h","double_producer","KO"
"14100","1752.54821777344","2349.16577148438","D2","1h","double_producer","KO"
"14101","1931.58410644531","4840.35205078125","D2","1h","double_producer","KO"
"14102","4807.86669921875","12508.9208984375","D2","1h","double_producer","KO"
"14103","3408.5576171875","8883.37890625","D2","1h","double_producer","KO"
"14104","4276.0986328125","5191.89892578125","D2","1h","double_producer","KO"
"14105","3210.09985351562","46150.52734375","D2","1h","double_producer","KO"
"14106","1656.47497558594","3152.6728515625","D2","1h","double_producer","KO"
"14107","3566.33422851562","9877.7216796875","D2","1h","double_producer","KO"
"14108","2087.88891601562","5684.71533203125","D2","1h","double_producer","KO"
"14109","2248.23120117188","24588.65234375","D2","1h","double_producer","KO"
"14110","2187.3388671875","13471.2958984375","D2","1h","double_producer","KO"
"14111","3085.81811523438","42070.0625","D2","1h","double_producer","KO"
"14112","2282.17749023438","24604.705078125","D2","1h","double_producer","KO"
"14113","2400.91625976562","508.924835205078","D2","1h","double_producer","KO"
"14114","1652.68579101562","7403.17822265625","D2","1h","double_producer","KO"
"14115","2982.20239257812","5315.72802734375","D2","1h","double_producer","KO"
"14116","4402.67919921875","7264.27392578125","D2","1h","double_producer","KO"
"14117","4252.8154296875","1326.94873046875","D2","1h","double_producer","KO"
"14118","3294.05224609375","48155.19921875","D2","1h","double_producer","KO"
"14119","1817.373046875","8083.3388671875","D2","1h","double_producer","KO"
"14120","2108.3720703125","5776.7998046875","D2","1h","double_producer","KO"
"14121","1698.15222167969","902.276733398438","D2","1h","double_producer","KO"
"14122","4570.40771484375","32132.326171875","D2","1h","double_producer","KO"
"14123","2912.919921875","3209.53271484375","D2","1h","double_producer","KO"
"14124","2113.70532226562","3942.05688476562","D2","1h","double_producer","KO"
"14125","2592.66796875","25325.0390625","D2","1h","double_producer","KO"
"14126","1643.0771484375","7296.5048828125","D2","1h","double_producer","KO"
"14127","6058.328125","14338.51171875","D2","1h","double_producer","KO"
"14128","2189.43359375","2730.78173828125","D2","1h","double_producer","KO"
"14129","2115.0009765625","802.461669921875","D2","1h","double_producer","KO"
"14130","2042.45703125","3561.26611328125","D2","1h","double_producer","KO"
"14131","3065.78686523438","8846.19921875","D2","1h","double_producer","KO"
"14132","2100.111328125","6396.79150390625","D2","1h","double_producer","KO"
"14133","1687.16589355469","519.083923339844","D2","1h","double_producer","KO"
"14134","3795.005859375","16459.896484375","D2","1h","double_producer","KO"
"14135","2027.03649902344","11926.263671875","D2","1h","double_producer","KO"
"14136","3407.33520507812","11600.6201171875","D2","1h","double_producer","KO"
"14137","3422.2236328125","3413.9306640625","D2","1h","double_producer","KO"
"14138","1779.40344238281","8680.0537109375","D2","1h","double_producer","KO"
"14139","3583.115234375","33538.0859375","D2","1h","double_producer","KO"
"14140","2472.5390625","10068.3896484375","D2","1h","double_producer","KO"
"14141","2062.21313476562","11552.0390625","D2","1h","double_producer","KO"
"14142","1822.2099609375","1090.94653320312","D2","1h","double_producer","KO"
"14143","3056.8515625","20798.970703125","D2","1h","double_producer","KO"
"14144","1613.80688476562","19091.619140625","D2","1h","double_producer","KO"
"14145","2146.39404296875","5709.70849609375","D2","1h","double_producer","KO"
"14146","4430.34619140625","4023.23779296875","D2","1h","double_producer","KO"
"14147","3431.23095703125","14598.6708984375","D2","1h","double_producer","KO"
"14148","2607.21606445312","8997.1494140625","D2","1h","double_producer","KO"
"14149","5847.59912109375","19278.48828125","D2","1h","double_producer","KO"
"14150","2437.13940429688","4810.17431640625","D2","1h","double_producer","KO"
"14151","6992.9619140625","26608.646484375","D2","1h","double_producer","KO"
"14152","2354.70532226562","18140.474609375","D2","1h","double_producer","KO"
"14153","3378.01318359375","4022.67724609375","D2","1h","double_producer","KO"
"14154","1977.435546875","7083.94921875","D2","1h","double_producer","KO"
"14155","3131.2373046875","13747.1708984375","D2","1h","double_producer","KO"
"14156","3348.32983398438","6994.787109375","D2","1h","double_producer","KO"
"14157","2414.33129882812","6671.36328125","D2","1h","double_producer","KO"
"14158","3425.87231445312","6944.76611328125","D2","1h","double_producer","KO"
"14159","2408.1767578125","13399.1962890625","D2","1h","double_producer","KO"
"14160","3059.00561523438","9878.369140625","D2","1h","double_producer","KO"
"14161","3572.265625","10443.486328125","D2","1h","double_producer","KO"
"14162","1995.31945800781","9208.1865234375","D2","1h","double_producer","KO"
"14163","1988.24682617188","25229.0390625","D2","1h","double_producer","KO"
"14164","1924.61547851562","3713.60009765625","D2","1h","double_producer","KO"
"14165","3615.13842773438","5325.5029296875","D2","1h","double_producer","KO"
"14166","2159.33251953125","1825.80310058594","D2","1h","double_producer","KO"
"14167","1905.45666503906","3752.79028320312","D2","1h","double_producer","KO"
"14168","3158.60180664062","6042.00341796875","D2","1h","double_producer","KO"
"14169","1799.62744140625","8175.86767578125","D2","1h","double_producer","KO"
"14170","2089.28173828125","9318.8291015625","D2","1h","double_producer","KO"
"14171","1696.8369140625","1825.44921875","D2","1h","double_producer","KO"
"14172","1711.86181640625","19175.875","D2","1h","double_producer","KO"
"14173","3342.87841796875","10713.4599609375","D2","1h","double_producer","KO"
"14174","2042.29174804688","11167.5908203125","D2","1h","double_producer","KO"
"14175","5832.18701171875","18279.701171875","D2","1h","double_producer","KO"
"14176","2133.78881835938","2409.63427734375","D2","1h","double_producer","KO"
"14177","3389.49169921875","5459.58203125","D2","1h","double_producer","KO"
"14178","2196.921875","7402.00927734375","D2","1h","double_producer","KO"
