"","ID","N_nascent_Ts_1","N_nascent_Ts_2"
"5308","D2_4HCD3CD28_02_Cell_CP_21_TNF",NA,NA
"5309","D2_4HCD3CD28_02_Cell_CP_22_TNF",NA,NA
"5310","D2_4HCD3CD28_02_Cell_CP_23_TNF",NA,NA
"5311","D2_4HCD3CD28_02_Cell_CP_24_TNF",NA,NA
"5312","D2_4HCD3CD28_02_Cell_CP_29_TNF",3,NA
"5313","D2_4HCD3CD28_02_Cell_CP_3_TNF",NA,NA
"5314","D2_4HCD3CD28_02_Cell_CP_30_TNF",NA,NA
"5315","D2_4HCD3CD28_02_Cell_CP_31_TNF",NA,NA
"5316","D2_4HCD3CD28_02_Cell_CP_32_TNF",NA,NA
"5317","D2_4HCD3CD28_02_Cell_CP_33_TNF",NA,NA
"5318","D2_4HCD3CD28_02_Cell_CP_34_TNF",NA,NA
"5319","D2_4HCD3CD28_02_Cell_CP_35_TNF",NA,NA
"5320","D2_4HCD3CD28_02_Cell_CP_36_TNF",NA,NA
"5321","D2_4HCD3CD28_02_Cell_CP_37_TNF",NA,NA
"5322","D2_4HCD3CD28_02_Cell_CP_38_TNF",NA,NA
"5323","D2_4HCD3CD28_02_Cell_CP_39_TNF",NA,NA
"5324","D2_4HCD3CD28_02_Cell_CP_40_TNF",NA,NA
"5325","D2_4HCD3CD28_02_Cell_CP_41_TNF",NA,NA
"5326","D2_4HCD3CD28_02_Cell_CP_42_TNF",NA,NA
"5327","D2_4HCD3CD28_02_Cell_CP_45_TNF",NA,NA
"5328","D2_4HCD3CD28_02_Cell_CP_46_TNF",NA,NA
"5329","D2_4HCD3CD28_02_Cell_CP_6_TNF",NA,NA
"5330","D2_4HCD3CD28_03_Cell_CP_10_TNF",NA,NA
"5331","D2_4HCD3CD28_03_Cell_CP_11_TNF",NA,NA
"5332","D2_4HCD3CD28_03_Cell_CP_12_TNF",NA,NA
"5333","D2_4HCD3CD28_03_Cell_CP_15_TNF",NA,NA
"5334","D2_4HCD3CD28_03_Cell_CP_16_TNF",NA,NA
"5335","D2_4HCD3CD28_03_Cell_CP_18_TNF",NA,NA
"5336","D2_4HCD3CD28_03_Cell_CP_19_TNF",NA,NA
"5337","D2_4HCD3CD28_03_Cell_CP_21_TNF",NA,NA
"5338","D2_4HCD3CD28_03_Cell_CP_22_TNF",NA,NA
"5339","D2_4HCD3CD28_03_Cell_CP_23_TNF",NA,NA
"5340","D2_4HCD3CD28_03_Cell_CP_24_TNF",NA,NA
"5341","D2_4HCD3CD28_03_Cell_CP_26_TNF",NA,NA
"5342","D2_4HCD3CD28_03_Cell_CP_27_TNF",NA,NA
"5343","D2_4HCD3CD28_03_Cell_CP_28_TNF",NA,NA
"5344","D2_4HCD3CD28_03_Cell_CP_29_TNF",NA,NA
"5345","D2_4HCD3CD28_03_Cell_CP_30_TNF",NA,NA
"5346","D2_4HCD3CD28_03_Cell_CP_31_TNF",23,9
"5347","D2_4HCD3CD28_03_Cell_CP_33_TNF",NA,NA
"5348","D2_4HCD3CD28_03_Cell_CP_34_TNF",NA,NA
"5349","D2_4HCD3CD28_03_Cell_CP_35_TNF",NA,NA
"5350","D2_4HCD3CD28_03_Cell_CP_36_TNF",NA,NA
"5351","D2_4HCD3CD28_03_Cell_CP_37_TNF",NA,NA
"5352","D2_4HCD3CD28_03_Cell_CP_39_TNF",NA,NA
"5353","D2_4HCD3CD28_03_Cell_CP_4_TNF",NA,NA
"5354","D2_4HCD3CD28_03_Cell_CP_40_TNF",NA,NA
"5355","D2_4HCD3CD28_03_Cell_CP_41_TNF",NA,NA
"5356","D2_4HCD3CD28_03_Cell_CP_42_TNF",NA,NA
"5357","D2_4HCD3CD28_03_Cell_CP_43_TNF",NA,NA
"5358","D2_4HCD3CD28_03_Cell_CP_44_TNF",NA,NA
"5359","D2_4HCD3CD28_03_Cell_CP_45_TNF",NA,NA
"5360","D2_4HCD3CD28_03_Cell_CP_46_TNF",NA,NA
"5361","D2_4HCD3CD28_03_Cell_CP_47_TNF",NA,NA
"5362","D2_4HCD3CD28_03_Cell_CP_48_TNF",NA,NA
"5363","D2_4HCD3CD28_03_Cell_CP_49_TNF",NA,NA
"5364","D2_4HCD3CD28_03_Cell_CP_5_TNF",4,NA
"5365","D2_4HCD3CD28_03_Cell_CP_50_TNF",NA,NA
"5366","D2_4HCD3CD28_03_Cell_CP_51_TNF",NA,NA
"5367","D2_4HCD3CD28_03_Cell_CP_52_TNF",NA,NA
"5368","D2_4HCD3CD28_03_Cell_CP_53_TNF",NA,NA
"5369","D2_4HCD3CD28_03_Cell_CP_56_TNF",NA,NA
"5370","D2_4HCD3CD28_03_Cell_CP_57_TNF",NA,NA
"5371","D2_4HCD3CD28_03_Cell_CP_59_TNF",NA,NA
"5372","D2_4HCD3CD28_03_Cell_CP_6_TNF",NA,NA
"5373","D2_4HCD3CD28_03_Cell_CP_60_TNF",NA,NA
"5374","D2_4HCD3CD28_03_Cell_CP_61_TNF",NA,NA
"5375","D2_4HCD3CD28_03_Cell_CP_62_TNF",NA,NA
"5376","D2_4HCD3CD28_03_Cell_CP_63_TNF",NA,NA
"5377","D2_4HCD3CD28_03_Cell_CP_7_TNF",NA,NA
"5378","D2_4HCD3CD28_03_Cell_CP_8_TNF",NA,NA
"5379","D2_4HCD3CD28_03_Cell_CP_9_TNF",NA,NA
"5380","D2_4HCD3CD28_04_Cell_CP_10_TNF",NA,NA
"5381","D2_4HCD3CD28_04_Cell_CP_11_TNF",NA,NA
"5382","D2_4HCD3CD28_04_Cell_CP_12_TNF",NA,NA
"5383","D2_4HCD3CD28_04_Cell_CP_14_TNF",NA,NA
"5384","D2_4HCD3CD28_04_Cell_CP_17_TNF",NA,NA
"5385","D2_4HCD3CD28_04_Cell_CP_18_TNF",NA,NA
"5386","D2_4HCD3CD28_04_Cell_CP_19_TNF",NA,NA
"5387","D2_4HCD3CD28_04_Cell_CP_20_TNF",NA,NA
"5388","D2_4HCD3CD28_04_Cell_CP_21_TNF",NA,NA
"5389","D2_4HCD3CD28_04_Cell_CP_22_TNF",NA,NA
"5390","D2_4HCD3CD28_04_Cell_CP_23_TNF",NA,NA
"5391","D2_4HCD3CD28_04_Cell_CP_24_TNF",NA,NA
"5392","D2_4HCD3CD28_04_Cell_CP_25_TNF",NA,NA
"5393","D2_4HCD3CD28_04_Cell_CP_26_TNF",NA,NA
"5394","D2_4HCD3CD28_04_Cell_CP_27_TNF",NA,NA
"5395","D2_4HCD3CD28_04_Cell_CP_28_TNF",3,NA
"5396","D2_4HCD3CD28_04_Cell_CP_29_TNF",NA,NA
"5397","D2_4HCD3CD28_04_Cell_CP_3_TNF",NA,NA
"5398","D2_4HCD3CD28_04_Cell_CP_30_TNF",3,NA
"5399","D2_4HCD3CD28_04_Cell_CP_31_TNF",NA,NA
"5400","D2_4HCD3CD28_04_Cell_CP_32_TNF",NA,NA
"5401","D2_4HCD3CD28_04_Cell_CP_33_TNF",NA,NA
"5402","D2_4HCD3CD28_04_Cell_CP_34_TNF",NA,NA
"5403","D2_4HCD3CD28_04_Cell_CP_35_TNF",NA,NA
"5404","D2_4HCD3CD28_04_Cell_CP_36_TNF",NA,NA
"5405","D2_4HCD3CD28_04_Cell_CP_37_TNF",NA,NA
"5406","D2_4HCD3CD28_04_Cell_CP_38_TNF",NA,NA
"5407","D2_4HCD3CD28_04_Cell_CP_39_TNF",NA,NA
"5408","D2_4HCD3CD28_04_Cell_CP_4_TNF",NA,NA
"5409","D2_4HCD3CD28_04_Cell_CP_40_TNF",NA,NA
"5410","D2_4HCD3CD28_04_Cell_CP_41_TNF",NA,NA
"5411","D2_4HCD3CD28_04_Cell_CP_42_TNF",NA,NA
"5412","D2_4HCD3CD28_04_Cell_CP_43_TNF",NA,NA
"5413","D2_4HCD3CD28_04_Cell_CP_44_TNF",NA,NA
"5414","D2_4HCD3CD28_04_Cell_CP_45_TNF",NA,NA
"5415","D2_4HCD3CD28_04_Cell_CP_46_TNF",NA,NA
"5416","D2_4HCD3CD28_04_Cell_CP_48_TNF",NA,NA
"5417","D2_4HCD3CD28_04_Cell_CP_7_TNF",NA,NA
"5418","D2_4HCD3CD28_04_Cell_CP_8_TNF",NA,NA
"5419","D2_4HCD3CD28_05_Cell_CP_10_TNF",NA,NA
"5420","D2_4HCD3CD28_05_Cell_CP_11_TNF",3,NA
"5421","D2_4HCD3CD28_05_Cell_CP_12_TNF",NA,NA
"5422","D2_4HCD3CD28_05_Cell_CP_13_TNF",NA,NA
"5423","D2_4HCD3CD28_05_Cell_CP_14_TNF",NA,NA
"5424","D2_4HCD3CD28_05_Cell_CP_15_TNF",NA,NA
"5425","D2_4HCD3CD28_05_Cell_CP_16_TNF",NA,NA
"5426","D2_4HCD3CD28_05_Cell_CP_17_TNF",6,NA
"5427","D2_4HCD3CD28_05_Cell_CP_18_TNF",NA,NA
"5428","D2_4HCD3CD28_05_Cell_CP_19_TNF",NA,NA
"5429","D2_4HCD3CD28_05_Cell_CP_20_TNF",NA,NA
"5430","D2_4HCD3CD28_05_Cell_CP_21_TNF",NA,NA
"5431","D2_4HCD3CD28_05_Cell_CP_22_TNF",NA,NA
"5432","D2_4HCD3CD28_05_Cell_CP_23_TNF",NA,NA
"5433","D2_4HCD3CD28_05_Cell_CP_24_TNF",NA,NA
"5434","D2_4HCD3CD28_05_Cell_CP_25_TNF",NA,NA
"5435","D2_4HCD3CD28_05_Cell_CP_26_TNF",NA,NA
"5436","D2_4HCD3CD28_05_Cell_CP_27_TNF",NA,NA
"5437","D2_4HCD3CD28_05_Cell_CP_28_TNF",NA,NA
"5438","D2_4HCD3CD28_05_Cell_CP_29_TNF",NA,NA
"5439","D2_4HCD3CD28_05_Cell_CP_30_TNF",NA,NA
"5440","D2_4HCD3CD28_05_Cell_CP_31_TNF",NA,NA
"5441","D2_4HCD3CD28_05_Cell_CP_32_TNF",NA,NA
"5442","D2_4HCD3CD28_05_Cell_CP_33_TNF",NA,NA
"5443","D2_4HCD3CD28_05_Cell_CP_34_TNF",NA,NA
"5444","D2_4HCD3CD28_05_Cell_CP_35_TNF",NA,NA
"5445","D2_4HCD3CD28_05_Cell_CP_36_TNF",NA,NA
"5446","D2_4HCD3CD28_05_Cell_CP_37_TNF",NA,NA
"5447","D2_4HCD3CD28_05_Cell_CP_38_TNF",NA,NA
"5448","D2_4HCD3CD28_05_Cell_CP_39_TNF",NA,NA
"5449","D2_4HCD3CD28_05_Cell_CP_40_TNF",NA,NA
"5450","D2_4HCD3CD28_05_Cell_CP_41_TNF",NA,NA
"5451","D2_4HCD3CD28_05_Cell_CP_42_TNF",NA,NA
"5452","D2_4HCD3CD28_05_Cell_CP_43_TNF",NA,NA
"5453","D2_4HCD3CD28_05_Cell_CP_44_TNF",NA,NA
"5454","D2_4HCD3CD28_05_Cell_CP_45_TNF",NA,NA
"5455","D2_4HCD3CD28_05_Cell_CP_47_TNF",4,NA
"5456","D2_4HCD3CD28_05_Cell_CP_48_TNF",NA,NA
"5457","D2_4HCD3CD28_05_Cell_CP_49_TNF",NA,NA
"5458","D2_4HCD3CD28_05_Cell_CP_5_TNF",NA,NA
"5459","D2_4HCD3CD28_05_Cell_CP_50_TNF",NA,NA
"5460","D2_4HCD3CD28_05_Cell_CP_51_TNF",NA,NA
"5461","D2_4HCD3CD28_05_Cell_CP_54_TNF",NA,NA
"5462","D2_4HCD3CD28_05_Cell_CP_55_TNF",NA,NA
"5463","D2_4HCD3CD28_05_Cell_CP_56_TNF",NA,NA
"5464","D2_4HCD3CD28_05_Cell_CP_6_TNF",NA,NA
"5465","D2_4HCD3CD28_05_Cell_CP_8_TNF",NA,NA
"5466","D2_4HCD3CD28_05_Cell_CP_9_TNF",NA,NA
"5467","D2_4HCD3CD28_06_Cell_CP_11_TNF",NA,NA
"5468","D2_4HCD3CD28_06_Cell_CP_12_TNF",NA,NA
"5469","D2_4HCD3CD28_06_Cell_CP_13_TNF",NA,NA
"5470","D2_4HCD3CD28_06_Cell_CP_14_TNF",NA,NA
"5471","D2_4HCD3CD28_06_Cell_CP_15_TNF",NA,NA
"5472","D2_4HCD3CD28_06_Cell_CP_16_TNF",NA,NA
"5473","D2_4HCD3CD28_06_Cell_CP_17_TNF",NA,NA
"5474","D2_4HCD3CD28_06_Cell_CP_18_TNF",NA,NA
"5475","D2_4HCD3CD28_06_Cell_CP_2_TNF",NA,NA
"5476","D2_4HCD3CD28_06_Cell_CP_20_TNF",NA,NA
"5477","D2_4HCD3CD28_06_Cell_CP_21_TNF",NA,NA
"5478","D2_4HCD3CD28_06_Cell_CP_22_TNF",NA,NA
"5479","D2_4HCD3CD28_06_Cell_CP_23_TNF",NA,NA
"5480","D2_4HCD3CD28_06_Cell_CP_24_TNF",NA,NA
"5481","D2_4HCD3CD28_06_Cell_CP_25_TNF",NA,NA
"5482","D2_4HCD3CD28_06_Cell_CP_26_TNF",NA,NA
"5483","D2_4HCD3CD28_06_Cell_CP_27_TNF",NA,NA
"5484","D2_4HCD3CD28_06_Cell_CP_28_TNF",NA,NA
"5485","D2_4HCD3CD28_06_Cell_CP_29_TNF",NA,NA
"5486","D2_4HCD3CD28_06_Cell_CP_3_TNF",NA,NA
"5487","D2_4HCD3CD28_06_Cell_CP_30_TNF",NA,NA
"5488","D2_4HCD3CD28_06_Cell_CP_32_TNF",NA,NA
"5489","D2_4HCD3CD28_06_Cell_CP_33_TNF",NA,NA
"5490","D2_4HCD3CD28_06_Cell_CP_34_TNF",NA,NA
"5491","D2_4HCD3CD28_06_Cell_CP_35_TNF",NA,NA
"5492","D2_4HCD3CD28_06_Cell_CP_36_TNF",NA,NA
"5493","D2_4HCD3CD28_06_Cell_CP_37_TNF",NA,NA
"5494","D2_4HCD3CD28_06_Cell_CP_38_TNF",NA,NA
"5495","D2_4HCD3CD28_06_Cell_CP_39_TNF",NA,NA
"5496","D2_4HCD3CD28_06_Cell_CP_4_TNF",NA,NA
"5497","D2_4HCD3CD28_06_Cell_CP_40_TNF",NA,NA
"5498","D2_4HCD3CD28_06_Cell_CP_41_TNF",NA,NA
"5499","D2_4HCD3CD28_06_Cell_CP_42_TNF",NA,NA
"5500","D2_4HCD3CD28_06_Cell_CP_43_TNF",NA,NA
"5501","D2_4HCD3CD28_06_Cell_CP_44_TNF",NA,NA
"5502","D2_4HCD3CD28_06_Cell_CP_45_TNF",4,NA
"5503","D2_4HCD3CD28_06_Cell_CP_46_TNF",NA,NA
"5504","D2_4HCD3CD28_06_Cell_CP_47_TNF",NA,NA
"5505","D2_4HCD3CD28_06_Cell_CP_48_TNF",4,NA
"5506","D2_4HCD3CD28_06_Cell_CP_49_TNF",NA,NA
"5507","D2_4HCD3CD28_06_Cell_CP_5_TNF",NA,NA
"5508","D2_4HCD3CD28_06_Cell_CP_52_TNF",NA,NA
"5509","D2_4HCD3CD28_06_Cell_CP_53_TNF",NA,NA
"5510","D2_4HCD3CD28_06_Cell_CP_55_TNF",NA,NA
"5511","D2_4HCD3CD28_06_Cell_CP_57_TNF",NA,NA
"5512","D2_4HCD3CD28_06_Cell_CP_58_TNF",NA,NA
"5513","D2_4HCD3CD28_06_Cell_CP_6_TNF",NA,NA
"5514","D2_4HCD3CD28_06_Cell_CP_7_TNF",NA,NA
"5515","D2_4HCD3CD28_06_Cell_CP_8_TNF",NA,NA
"5516","D2_4HCD3CD28_06_Cell_CP_9_TNF",NA,NA
"5517","D2_4HCD3CD28_07_Cell_CP_10_TNF",NA,NA
"5518","D2_4HCD3CD28_07_Cell_CP_11_TNF",NA,NA
"5519","D2_4HCD3CD28_07_Cell_CP_12_TNF",NA,NA
"5520","D2_4HCD3CD28_07_Cell_CP_14_TNF",NA,NA
"5521","D2_4HCD3CD28_07_Cell_CP_15_TNF",5,NA
"5522","D2_4HCD3CD28_07_Cell_CP_16_TNF",NA,NA
"5523","D2_4HCD3CD28_07_Cell_CP_17_TNF",NA,NA
"5524","D2_4HCD3CD28_07_Cell_CP_18_TNF",NA,NA
"5525","D2_4HCD3CD28_07_Cell_CP_19_TNF",NA,NA
"5526","D2_4HCD3CD28_07_Cell_CP_2_TNF",NA,NA
"5527","D2_4HCD3CD28_07_Cell_CP_20_TNF",NA,NA
"5528","D2_4HCD3CD28_07_Cell_CP_21_TNF",NA,NA
"5529","D2_4HCD3CD28_07_Cell_CP_22_TNF",NA,NA
"5530","D2_4HCD3CD28_07_Cell_CP_23_TNF",NA,NA
"5531","D2_4HCD3CD28_07_Cell_CP_26_TNF",NA,NA
"5532","D2_4HCD3CD28_07_Cell_CP_27_TNF",NA,NA
"5533","D2_4HCD3CD28_07_Cell_CP_28_TNF",NA,NA
"5534","D2_4HCD3CD28_07_Cell_CP_3_TNF",NA,NA
"5535","D2_4HCD3CD28_07_Cell_CP_30_TNF",NA,NA
"5536","D2_4HCD3CD28_07_Cell_CP_31_TNF",NA,NA
"5537","D2_4HCD3CD28_07_Cell_CP_32_TNF",NA,NA
"5538","D2_4HCD3CD28_07_Cell_CP_33_TNF",NA,NA
"5539","D2_4HCD3CD28_07_Cell_CP_34_TNF",NA,NA
"5540","D2_4HCD3CD28_07_Cell_CP_35_TNF",NA,NA
"5541","D2_4HCD3CD28_07_Cell_CP_37_TNF",NA,NA
"5542","D2_4HCD3CD28_07_Cell_CP_38_TNF",NA,NA
"5543","D2_4HCD3CD28_07_Cell_CP_39_TNF",NA,NA
"5544","D2_4HCD3CD28_07_Cell_CP_4_TNF",NA,NA
"5545","D2_4HCD3CD28_07_Cell_CP_40_TNF",NA,NA
"5546","D2_4HCD3CD28_07_Cell_CP_41_TNF",NA,NA
"5547","D2_4HCD3CD28_07_Cell_CP_42_TNF",NA,NA
"5548","D2_4HCD3CD28_07_Cell_CP_43_TNF",NA,NA
"5549","D2_4HCD3CD28_07_Cell_CP_44_TNF",NA,NA
"5550","D2_4HCD3CD28_07_Cell_CP_45_TNF",NA,NA
"5551","D2_4HCD3CD28_07_Cell_CP_46_TNF",NA,NA
"5552","D2_4HCD3CD28_07_Cell_CP_47_TNF",NA,NA
"5553","D2_4HCD3CD28_07_Cell_CP_48_TNF",NA,NA
"5554","D2_4HCD3CD28_07_Cell_CP_49_TNF",NA,NA
"5555","D2_4HCD3CD28_07_Cell_CP_5_TNF",NA,NA
"5556","D2_4HCD3CD28_07_Cell_CP_50_TNF",NA,NA
"5557","D2_4HCD3CD28_07_Cell_CP_51_TNF",NA,NA
"5558","D2_4HCD3CD28_07_Cell_CP_52_TNF",NA,NA
"5559","D2_4HCD3CD28_07_Cell_CP_53_TNF",NA,NA
"5560","D2_4HCD3CD28_07_Cell_CP_54_TNF",NA,NA
"5561","D2_4HCD3CD28_07_Cell_CP_55_TNF",NA,NA
"5562","D2_4HCD3CD28_07_Cell_CP_56_TNF",NA,NA
"5563","D2_4HCD3CD28_07_Cell_CP_57_TNF",NA,NA
"5564","D2_4HCD3CD28_07_Cell_CP_59_TNF",NA,NA
"5565","D2_4HCD3CD28_07_Cell_CP_6_TNF",NA,NA
"5566","D2_4HCD3CD28_07_Cell_CP_60_TNF",NA,NA
"5567","D2_4HCD3CD28_07_Cell_CP_8_TNF",NA,NA
"5568","D2_4HCD3CD28_07_Cell_CP_9_TNF",NA,NA
"5569","D2_4HCD3CD28_08_Cell_CP_10_TNF",NA,NA
"5570","D2_4HCD3CD28_08_Cell_CP_11_TNF",NA,NA
"5571","D2_4HCD3CD28_08_Cell_CP_12_TNF",NA,NA
"5572","D2_4HCD3CD28_08_Cell_CP_13_TNF",NA,NA
"5573","D2_4HCD3CD28_08_Cell_CP_14_TNF",NA,NA
"5574","D2_4HCD3CD28_08_Cell_CP_15_TNF",NA,NA
"5575","D2_4HCD3CD28_08_Cell_CP_17_TNF",NA,NA
"5576","D2_4HCD3CD28_08_Cell_CP_18_TNF",NA,NA
"5577","D2_4HCD3CD28_08_Cell_CP_19_TNF",NA,NA
"5578","D2_4HCD3CD28_08_Cell_CP_20_TNF",NA,NA
"5579","D2_4HCD3CD28_08_Cell_CP_21_TNF",NA,NA
"5580","D2_4HCD3CD28_08_Cell_CP_22_TNF",NA,NA
"5581","D2_4HCD3CD28_08_Cell_CP_23_TNF",NA,NA
"5582","D2_4HCD3CD28_08_Cell_CP_24_TNF",NA,NA
"5583","D2_4HCD3CD28_08_Cell_CP_25_TNF",NA,NA
"5584","D2_4HCD3CD28_08_Cell_CP_26_TNF",NA,NA
"5585","D2_4HCD3CD28_08_Cell_CP_27_TNF",NA,NA
"5586","D2_4HCD3CD28_08_Cell_CP_28_TNF",NA,NA
"5587","D2_4HCD3CD28_08_Cell_CP_29_TNF",NA,NA
"5588","D2_4HCD3CD28_08_Cell_CP_3_TNF",NA,NA
"5589","D2_4HCD3CD28_08_Cell_CP_32_TNF",NA,NA
"5590","D2_4HCD3CD28_08_Cell_CP_33_TNF",NA,NA
"5591","D2_4HCD3CD28_08_Cell_CP_34_TNF",NA,NA
"5592","D2_4HCD3CD28_08_Cell_CP_35_TNF",NA,NA
"5593","D2_4HCD3CD28_08_Cell_CP_36_TNF",NA,NA
"5594","D2_4HCD3CD28_08_Cell_CP_37_TNF",NA,NA
"5595","D2_4HCD3CD28_08_Cell_CP_38_TNF",NA,NA
"5596","D2_4HCD3CD28_08_Cell_CP_39_TNF",NA,NA
"5597","D2_4HCD3CD28_08_Cell_CP_4_TNF",NA,NA
"5598","D2_4HCD3CD28_08_Cell_CP_40_TNF",NA,NA
"5599","D2_4HCD3CD28_08_Cell_CP_41_TNF",NA,NA
"5600","D2_4HCD3CD28_08_Cell_CP_42_TNF",NA,NA
"5601","D2_4HCD3CD28_08_Cell_CP_43_TNF",NA,NA
"5602","D2_4HCD3CD28_08_Cell_CP_45_TNF",3,NA
"5603","D2_4HCD3CD28_08_Cell_CP_46_TNF",NA,NA
"5604","D2_4HCD3CD28_08_Cell_CP_47_TNF",NA,NA
"5605","D2_4HCD3CD28_08_Cell_CP_48_TNF",NA,NA
"5606","D2_4HCD3CD28_08_Cell_CP_49_TNF",NA,NA
"5607","D2_4HCD3CD28_08_Cell_CP_5_TNF",NA,NA
"5608","D2_4HCD3CD28_08_Cell_CP_50_TNF",NA,NA
"5609","D2_4HCD3CD28_08_Cell_CP_51_TNF",NA,NA
"5610","D2_4HCD3CD28_08_Cell_CP_52_TNF",NA,NA
"5611","D2_4HCD3CD28_08_Cell_CP_53_TNF",NA,NA
"5612","D2_4HCD3CD28_08_Cell_CP_54_TNF",NA,NA
"5613","D2_4HCD3CD28_08_Cell_CP_55_TNF",NA,NA
"5614","D2_4HCD3CD28_08_Cell_CP_56_TNF",NA,NA
"5615","D2_4HCD3CD28_08_Cell_CP_57_TNF",NA,NA
"5616","D2_4HCD3CD28_08_Cell_CP_58_TNF",3,NA
"5617","D2_4HCD3CD28_08_Cell_CP_59_TNF",5,3
"5618","D2_4HCD3CD28_08_Cell_CP_6_TNF",NA,NA
"5619","D2_4HCD3CD28_08_Cell_CP_60_TNF",5,4
"5620","D2_4HCD3CD28_08_Cell_CP_61_TNF",NA,NA
"5621","D2_4HCD3CD28_08_Cell_CP_62_TNF",NA,NA
"5622","D2_4HCD3CD28_08_Cell_CP_63_TNF",NA,NA
"5623","D2_4HCD3CD28_08_Cell_CP_64_TNF",NA,NA
"5624","D2_4HCD3CD28_08_Cell_CP_65_TNF",NA,NA
"5625","D2_4HCD3CD28_08_Cell_CP_66_TNF",NA,NA
"5626","D2_4HCD3CD28_08_Cell_CP_67_TNF",NA,NA
"5627","D2_4HCD3CD28_08_Cell_CP_7_TNF",NA,NA
"5628","D2_4HCD3CD28_08_Cell_CP_8_TNF",NA,NA
"5629","D2_6HCD3CD28_01_Cell_CP_10_TNF",NA,NA
"5630","D2_6HCD3CD28_01_Cell_CP_100_TNF",NA,NA
"5631","D2_6HCD3CD28_01_Cell_CP_104_TNF",NA,NA
"5632","D2_6HCD3CD28_01_Cell_CP_105_TNF",NA,NA
"5633","D2_6HCD3CD28_01_Cell_CP_106_TNF",NA,NA
"5634","D2_6HCD3CD28_01_Cell_CP_107_TNF",NA,NA
"5635","D2_6HCD3CD28_01_Cell_CP_108_TNF",NA,NA
"5636","D2_6HCD3CD28_01_Cell_CP_109_TNF",NA,NA
"5637","D2_6HCD3CD28_01_Cell_CP_11_TNF",NA,NA
"5638","D2_6HCD3CD28_01_Cell_CP_110_TNF",NA,NA
"5639","D2_6HCD3CD28_01_Cell_CP_12_TNF",NA,NA
"5640","D2_6HCD3CD28_01_Cell_CP_14_TNF",NA,NA
"5641","D2_6HCD3CD28_01_Cell_CP_15_TNF",NA,NA
"5642","D2_6HCD3CD28_01_Cell_CP_17_TNF",NA,NA
"5643","D2_6HCD3CD28_01_Cell_CP_18_TNF",NA,NA
"5644","D2_6HCD3CD28_01_Cell_CP_20_TNF",NA,NA
"5645","D2_6HCD3CD28_01_Cell_CP_21_TNF",NA,NA
"5646","D2_6HCD3CD28_01_Cell_CP_22_TNF",NA,NA
"5647","D2_6HCD3CD28_01_Cell_CP_23_TNF",NA,NA
"5648","D2_6HCD3CD28_01_Cell_CP_25_TNF",NA,NA
"5649","D2_6HCD3CD28_01_Cell_CP_26_TNF",NA,NA
"5650","D2_6HCD3CD28_01_Cell_CP_27_TNF",NA,NA
"5651","D2_6HCD3CD28_01_Cell_CP_28_TNF",NA,NA
"5652","D2_6HCD3CD28_01_Cell_CP_29_TNF",NA,NA
"5653","D2_6HCD3CD28_01_Cell_CP_31_TNF",NA,NA
"5654","D2_6HCD3CD28_01_Cell_CP_32_TNF",NA,NA
"5655","D2_6HCD3CD28_01_Cell_CP_33_TNF",NA,NA
"5656","D2_6HCD3CD28_01_Cell_CP_34_TNF",NA,NA
"5657","D2_6HCD3CD28_01_Cell_CP_35_TNF",NA,NA
"5658","D2_6HCD3CD28_01_Cell_CP_36_TNF",NA,NA
"5659","D2_6HCD3CD28_01_Cell_CP_38_TNF",NA,NA
"5660","D2_6HCD3CD28_01_Cell_CP_39_TNF",NA,NA
"5661","D2_6HCD3CD28_01_Cell_CP_40_TNF",NA,NA
"5662","D2_6HCD3CD28_01_Cell_CP_41_TNF",NA,NA
"5663","D2_6HCD3CD28_01_Cell_CP_42_TNF",NA,NA
"5664","D2_6HCD3CD28_01_Cell_CP_43_TNF",NA,NA
"5665","D2_6HCD3CD28_01_Cell_CP_44_TNF",NA,NA
"5666","D2_6HCD3CD28_01_Cell_CP_45_TNF",NA,NA
"5667","D2_6HCD3CD28_01_Cell_CP_46_TNF",NA,NA
"5668","D2_6HCD3CD28_01_Cell_CP_47_TNF",NA,NA
"5669","D2_6HCD3CD28_01_Cell_CP_48_TNF",NA,NA
"5670","D2_6HCD3CD28_01_Cell_CP_49_TNF",NA,NA
"5671","D2_6HCD3CD28_01_Cell_CP_50_TNF",NA,NA
"5672","D2_6HCD3CD28_01_Cell_CP_51_TNF",NA,NA
"5673","D2_6HCD3CD28_01_Cell_CP_52_TNF",NA,NA
"5674","D2_6HCD3CD28_01_Cell_CP_53_TNF",NA,NA
"5675","D2_6HCD3CD28_01_Cell_CP_54_TNF",NA,NA
"5676","D2_6HCD3CD28_01_Cell_CP_55_TNF",NA,NA
"5677","D2_6HCD3CD28_01_Cell_CP_56_TNF",NA,NA
"5678","D2_6HCD3CD28_01_Cell_CP_57_TNF",NA,NA
"5679","D2_6HCD3CD28_01_Cell_CP_58_TNF",NA,NA
"5680","D2_6HCD3CD28_01_Cell_CP_60_TNF",NA,NA
"5681","D2_6HCD3CD28_01_Cell_CP_61_TNF",NA,NA
"5682","D2_6HCD3CD28_01_Cell_CP_62_TNF",NA,NA
"5683","D2_6HCD3CD28_01_Cell_CP_63_TNF",NA,NA
"5684","D2_6HCD3CD28_01_Cell_CP_64_TNF",NA,NA
"5685","D2_6HCD3CD28_01_Cell_CP_65_TNF",NA,NA
